Item_Fat_Content,Item_Type,Year,Outlet_Location,Sales,Rating
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,100.63320159912109,3
Low Fat,Dairy,2024,Interior,191.45039367675781,3
Low Fat,Dairy,2024,Interior,249.57499694824219,3
Low Fat,Household,2024,Interior,90.151397705078125,3
Low Fat,Snack Foods,2024,Interior,197.54519653320313,3
Regular,Fruits and Vegetables,2024,Interior,89.885597229003906,3
Low Fat,Health and Hygiene,2021,Interior,186.62139892578125,3
Low Fat,Dairy,2021,Interior,97.272598266601563,3
Low Fat,Health and Hygiene,2021,Interior,125.73619842529297,3
Regular,Baking Goods,2021,Interior,131.26260375976563,3
Low Fat,Dairy,2021,Interior,230.63519287109375,3
Low Fat,Health and Hygiene,2022,Interior,128.69940185546875,3
Low Fat,Household,2022,Interior,167.64739990234375,3
Regular,Fruits and Vegetables,2022,Interior,142.57859802246094,3
Low Fat,Baking Goods,2018,Interior,81.361801147460938,3
Low Fat,Breads,2018,Interior,94.343597412109375,3
Low Fat,Fruits and Vegetables,2018,Interior,255.79879760742188,3
Regular,Baking Goods,2018,Interior,187.12399291992188,3
Regular,Dairy,2018,Interior,88.985603332519531,3
Regular,Meat,2018,Interior,223.84039306640625,3
Regular,Snack Foods,2018,Interior,171.44219970703125,3
Regular,Frozen Foods,2021,Interior,154.56559753417969,3
Low Fat,Dairy,2018,Capital Federal,91.811996459960938,3
Low Fat,Soft Drinks,2016,Capital Federal,188.85299682617188,3
Regular,Snack Foods,2021,Interior,158.65780639648438,3
Regular,Frozen Foods,2023,Capital Federal,56.95880126953125,3
Low Fat,Canned,2023,Capital Federal,171.01319885253906,3
Low Fat,Fruits and Vegetables,2023,Capital Federal,188.18719482421875,3
Low Fat,Health and Hygiene,2023,Capital Federal,124.77300262451172,3
Low Fat,Health and Hygiene,2023,Capital Federal,191.61619567871094,3
Low Fat,Household,2023,Capital Federal,123.04139709472656,3
Low Fat,Household,2023,Capital Federal,170.04739379882813,3
Low Fat,Others,2023,Capital Federal,124.47299957275391,3
Regular,Canned,2023,Capital Federal,166.61839294433594,3
Regular,Fruits and Vegetables,2023,Capital Federal,176.339599609375,3
Regular,Snack Foods,2023,Capital Federal,94.640998840332031,3
Low Fat,Household,2018,Capital Federal,119.31240081787109,3
Low Fat,Snack Foods,2018,Capital Federal,146.4075927734375,3
Low Fat,Baking Goods,2016,Capital Federal,93.846199035644531,3
Regular,Baking Goods,2016,Capital Federal,152.83659362792969,3
Regular,Fruits and Vegetables,2016,Capital Federal,145.74180603027344,3
Low Fat,Dairy,2019,Provincia de Buenos Aires,110.72280120849609,3
Low Fat,Breads,2019,Provincia de Buenos Aires,123.84140014648438,3
Low Fat,Household,2020,Provincia de Buenos Aires,171.110595703125,3
Low Fat,Meat,2020,Provincia de Buenos Aires,76.067001342773438,3
Regular,Frozen Foods,2020,Provincia de Buenos Aires,150.93659973144531,3
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,60.090400695800781,3
Regular,Canned,2019,Provincia de Buenos Aires,150.90240478515625,3
Low Fat,Frozen Foods,2017,Provincia de Buenos Aires,125.26779937744141,3
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,192.98460388183594,3
Low Fat,Health and Hygiene,2017,Provincia de Buenos Aires,96.772598266601563,3
Low Fat,Household,2017,Provincia de Buenos Aires,235.82479858398438,3
Regular,Starchy Foods,2017,Provincia de Buenos Aires,65.516799926757813,3
Low Fat,Canned,2024,Interior,110.98860168457031,3
Regular,Canned,2024,Interior,100.26740264892578,3
Low Fat,Household,2021,Interior,46.937599182128906,3
Low Fat,Health and Hygiene,2022,Interior,236.69059753417969,3
Low Fat,Health and Hygiene,2022,Interior,193.77940368652344,3
Low Fat,Household,2022,Interior,57.161399841308594,3
Low Fat,Snack Foods,2022,Interior,111.75440216064453,3
Low Fat,Snack Foods,2022,Interior,258.06201171875,3
Low Fat,Soft Drinks,2022,Interior,151.06820678710938,3
Regular,Breakfast,2022,Interior,90.580398559570313,3
Regular,Frozen Foods,2022,Interior,114.01760101318359,3
Low Fat,Dairy,2018,Interior,98.140998840332031,3
Low Fat,Snack Foods,2018,Interior,99.504203796386719,3
Regular,Canned,2018,Interior,169.37899780273438,3
Regular,Fruits and Vegetables,2018,Interior,141.98379516601563,3
Regular,Meat,2018,Interior,153.83140563964844,3
Regular,Snack Foods,2018,Interior,222.01139831542969,3
Regular,Dairy,2018,Capital Federal,196.87939453125,3
Regular,Frozen Foods,2016,Capital Federal,114.01760101318359,3
Regular,Canned,2017,Provincia de Buenos Aires,190.15299987792969,3
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,173.07380676269531,3
Low Fat,Dairy,2018,Capital Federal,152.13400268554688,3
Regular,Fruits and Vegetables,2022,Interior,103.19640350341797,3
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,224.97200012207031,3
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,181.297607421875,3
Low Fat,Dairy,2018,Capital Federal,74.035400390625,3
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,157.26300048828125,3
Low Fat,Snack Foods,2018,Interior,84.925003051757813,3
Low Fat,Household,2020,Provincia de Buenos Aires,211.7218017578125,3
Regular,Canned,2021,Interior,83.322402954101563,3
Low Fat,Meat,2023,Capital Federal,98.30419921875,3
Low Fat,Others,2021,Interior,143.94700622558594,3
Regular,Snack Foods,2019,Provincia de Buenos Aires,55.858798980712891,3
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,36.150600433349609,3
Low Fat,Snack Foods,2018,Interior,163.12359619140625,3
Low Fat,Snack Foods,2022,Interior,85.219802856445313,3
Low Fat,Snack Foods,2018,Interior,177.63699340820313,3
Low Fat,Canned,2020,Provincia de Buenos Aires,105.72799682617188,3
Low Fat,Canned,2022,Interior,110.6885986328125,3
Low Fat,Canned,2023,Capital Federal,177.33439636230469,3
Low Fat,Dairy,2023,Capital Federal,263.78839111328125,3
Low Fat,Dairy,2023,Capital Federal,145.07600402832031,3
Low Fat,Frozen Foods,2023,Capital Federal,138.11799621582031,3
Low Fat,Frozen Foods,2023,Capital Federal,38.418998718261719,3
Low Fat,Fruits and Vegetables,2023,Capital Federal,126.76779937744141,3
Low Fat,Fruits and Vegetables,2023,Capital Federal,147.37339782714844,3
Low Fat,Health and Hygiene,2023,Capital Federal,140.88380432128906,3
Low Fat,Health and Hygiene,2023,Capital Federal,210.82440185546875,3
Low Fat,Meat,2023,Capital Federal,51.832401275634766,3
Low Fat,Snack Foods,2023,Capital Federal,108.05699920654297,3
Regular,Baking Goods,2023,Capital Federal,62.351001739501953,3
Regular,Baking Goods,2023,Capital Federal,194.41099548339844,3
Regular,Canned,2023,Capital Federal,113.88339996337891,3
Regular,Dairy,2023,Capital Federal,196.17939758300781,3
Regular,Meat,2023,Capital Federal,106.75959777832031,3
Regular,Meat,2023,Capital Federal,183.69500732421875,3
Regular,Snack Foods,2023,Capital Federal,164.38420104980469,3
Regular,Snack Foods,2023,Capital Federal,112.15180206298828,3
Regular,Snack Foods,2023,Capital Federal,113.95179748535156,3
Low Fat,Baking Goods,2018,Capital Federal,125.43620300292969,3
Low Fat,Breakfast,2018,Capital Federal,98.535797119140625,3
Low Fat,Canned,2018,Capital Federal,82.990798950195313,3
Low Fat,Canned,2018,Capital Federal,50.532398223876953,3
Low Fat,Dairy,2018,Capital Federal,241.38540649414063,3
Low Fat,Fruits and Vegetables,2018,Capital Federal,180.40020751953125,3
Regular,Frozen Foods,2018,Capital Federal,45.271800994873047,3
Regular,Frozen Foods,2018,Capital Federal,193.14779663085938,3
Low Fat,Dairy,2018,Capital Federal,75.967002868652344,3
Low Fat,Dairy,2016,Capital Federal,62.453601837158203,3
Low Fat,Dairy,2016,Capital Federal,82.925003051757813,3
Low Fat,Dairy,2016,Capital Federal,41.942798614501953,3
Low Fat,Fruits and Vegetables,2016,Capital Federal,118.24400329589844,3
Low Fat,Fruits and Vegetables,2016,Capital Federal,180.59759521484375,3
Low Fat,Hard Drinks,2016,Capital Federal,173.839599609375,3
Low Fat,Hard Drinks,2016,Capital Federal,40.616401672363281,3
Low Fat,Household,2016,Capital Federal,132.0968017578125,3
Regular,Baking Goods,2016,Capital Federal,65.814201354980469,3
Regular,Canned,2016,Capital Federal,218.47979736328125,3
Regular,Dairy,2016,Capital Federal,112.15180206298828,3
Regular,Dairy,2016,Capital Federal,121.14399719238281,3
Regular,Frozen Foods,2016,Capital Federal,35.25579833984375,3
Regular,Fruits and Vegetables,2016,Capital Federal,147.61019897460938,3
Regular,Meat,2016,Capital Federal,102.5989990234375,3
Regular,Snack Foods,2016,Capital Federal,101.50160217285156,3
Regular,Snack Foods,2016,Capital Federal,35.019001007080078,3
Low Fat,Household,2019,Provincia de Buenos Aires,209.62699890136719,3
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,154.46299743652344,3
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,197.81100463867188,3
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,53.232398986816406,3
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,183.79499816894531,3
Low Fat,Household,2019,Provincia de Buenos Aires,129.16520690917969,3
Low Fat,Household,2019,Provincia de Buenos Aires,114.58599853515625,3
Low Fat,Seafood,2019,Provincia de Buenos Aires,105.95960235595703,3
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,115.18340301513672,3
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,244.91700744628906,3
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,252.63560485839844,3
Low Fat,Canned,2020,Provincia de Buenos Aires,176.43440246582031,3
Low Fat,Frozen Foods,2020,Provincia de Buenos Aires,40.016399383544922,3
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,111.1885986328125,3
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,193.41619873046875,3
Low Fat,Household,2020,Provincia de Buenos Aires,246.37759399414063,3
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,123.80460357666016,3
Low Fat,Soft Drinks,2020,Provincia de Buenos Aires,58.390399932861328,3
Regular,Baking Goods,2019,Provincia de Buenos Aires,187.62399291992188,3
Regular,Dairy,2019,Provincia de Buenos Aires,196.77940368652344,3
Regular,Frozen Foods,2019,Provincia de Buenos Aires,191.38459777832031,3
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,255.33299255371094,3
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,129.49679565429688,3
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,145.41020202636719,3
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,168.64480590820313,3
Regular,Snack Foods,2019,Provincia de Buenos Aires,62.916801452636719,3
Regular,Snack Foods,2019,Provincia de Buenos Aires,161.05780029296875,3
Regular,Canned,2020,Provincia de Buenos Aires,234.33000183105469,3
Regular,Canned,2020,Provincia de Buenos Aires,88.619796752929688,3
Regular,Dairy,2020,Provincia de Buenos Aires,255.53559875488281,3
Regular,Frozen Foods,2020,Provincia de Buenos Aires,112.02279663085938,3
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,226.60360717773438,3
Regular,Snack Foods,2020,Provincia de Buenos Aires,120.80979919433594,3
Regular,Soft Drinks,2020,Provincia de Buenos Aires,37.482200622558594,3
Low Fat,Soft Drinks,2017,Provincia de Buenos Aires,146.91020202636719,3
Low Fat,Baking Goods,2017,Provincia de Buenos Aires,152.37080383300781,3
Low Fat,Breads,2017,Provincia de Buenos Aires,126.49939727783203,3
Low Fat,Breads,2017,Provincia de Buenos Aires,156.13139343261719,3
Low Fat,Dairy,2017,Provincia de Buenos Aires,152.33399963378906,3
Low Fat,Dairy,2017,Provincia de Buenos Aires,89.485603332519531,3
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,39.313800811767578,3
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,49.932399749755859,3
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,34.953201293945313,3
Low Fat,Household,2017,Provincia de Buenos Aires,99.601600646972656,3
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,123.77040100097656,3
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,141.14959716796875,3
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,259.69619750976563,3
Low Fat,Soft Drinks,2017,Provincia de Buenos Aires,95.375198364257813,3
Regular,Canned,2017,Provincia de Buenos Aires,61.922000885009766,3
Regular,Dairy,2017,Provincia de Buenos Aires,218.44819641113281,3
Regular,Frozen Foods,2017,Provincia de Buenos Aires,139.08380126953125,3
Regular,Frozen Foods,2017,Provincia de Buenos Aires,147.37600708007813,3
Regular,Frozen Foods,2017,Provincia de Buenos Aires,115.11759948730469,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,240.45120239257813,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,63.419399261474609,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,120.30979919433594,3
Regular,Starchy Foods,2017,Provincia de Buenos Aires,187.789794921875,3
Low Fat,Baking Goods,2017,Provincia de Buenos Aires,93.04620361328125,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,147.64179992675781,3
Low Fat,Health and Hygiene,2024,Interior,177.40280151367188,3
Low Fat,Breads,2024,Interior,98.169998168945313,3
Low Fat,Soft Drinks,2024,Interior,172.14219665527344,3
Regular,Frozen Foods,2024,Interior,146.210205078125,3
Low Fat,Baking Goods,2021,Interior,245.41180419921875,3
Low Fat,Canned,2021,Interior,107.02799987792969,3
Low Fat,Dairy,2021,Interior,241.25379943847656,3
Low Fat,Fruits and Vegetables,2021,Interior,245.41439819335938,3
Low Fat,Household,2021,Interior,150.202392578125,3
Low Fat,Household,2021,Interior,129.83360290527344,3
Low Fat,Household,2021,Interior,187.18980407714844,3
Low Fat,Snack Foods,2021,Interior,209.16119384765625,3
Low Fat,Snack Foods,2021,Interior,182.59500122070313,3
Regular,Canned,2021,Interior,80.096000671386719,3
Regular,Frozen Foods,2021,Interior,88.985603332519531,3
Regular,Snack Foods,2021,Interior,100.533203125,3
Regular,Snack Foods,2021,Interior,106.92539978027344,3
Regular,Snack Foods,2021,Interior,95.206802368164063,3
Low Fat,Frozen Foods,2022,Interior,60.287799835205078,3
Low Fat,Health and Hygiene,2022,Interior,114.44920349121094,3
Low Fat,Starchy Foods,2022,Interior,124.90200042724609,3
Low Fat,Breads,2022,Interior,198.37420654296875,3
Low Fat,Frozen Foods,2022,Interior,102.80159759521484,3
Low Fat,Frozen Foods,2022,Interior,119.30979919433594,3
Low Fat,Hard Drinks,2022,Interior,175.23959350585938,3
Low Fat,Hard Drinks,2022,Interior,233.86160278320313,3
Low Fat,Health and Hygiene,2022,Interior,164.35260009765625,3
Low Fat,Health and Hygiene,2022,Interior,132.96260070800781,3
Low Fat,Health and Hygiene,2022,Interior,126.17040252685547,3
Low Fat,Household,2022,Interior,261.29098510742188,3
Low Fat,Household,2022,Interior,176.27119445800781,3
Low Fat,Snack Foods,2022,Interior,116.4833984375,3
Low Fat,Snack Foods,2022,Interior,142.01539611816406,3
Regular,Baking Goods,2022,Interior,98.172599792480469,3
Regular,Canned,2022,Interior,155.20179748535156,3
Regular,Dairy,2022,Interior,48.237598419189453,3
Regular,Frozen Foods,2022,Interior,229.50100708007813,3
Regular,Fruits and Vegetables,2022,Interior,122.0072021484375,3
Regular,Fruits and Vegetables,2022,Interior,238.85380554199219,3
Regular,Fruits and Vegetables,2022,Interior,80.927597045898438,3
Regular,Meat,2022,Interior,213.45599365234375,3
Regular,Snack Foods,2022,Interior,188.98719787597656,3
Low Fat,Health and Hygiene,2022,Interior,94.740997314453125,3
Low Fat,Hard Drinks,2018,Interior,154.69979858398438,3
Low Fat,Baking Goods,2018,Interior,93.346199035644531,3
Low Fat,Breads,2018,Interior,200.07420349121094,3
Low Fat,Canned,2018,Interior,167.71319580078125,3
Low Fat,Dairy,2018,Interior,174.04220581054688,3
Low Fat,Fruits and Vegetables,2018,Interior,210.05859375,3
Low Fat,Fruits and Vegetables,2018,Interior,145.14439392089844,3
Low Fat,Hard Drinks,2018,Interior,46.206001281738281,3
Low Fat,Household,2018,Interior,98.172599792480469,3
Low Fat,Household,2018,Interior,124.60459899902344,3
Low Fat,Household,2018,Interior,59.656200408935547,3
Low Fat,Meat,2018,Interior,188.35299682617188,3
Low Fat,Snack Foods,2018,Interior,240.15640258789063,3
Low Fat,Snack Foods,2018,Interior,164.85260009765625,3
Low Fat,Snack Foods,2018,Interior,156.26300048828125,3
Low Fat,Soft Drinks,2018,Interior,95.075202941894531,3
Regular,Breads,2018,Interior,103.16480255126953,3
Regular,Dairy,2018,Interior,57.256198883056641,3
Regular,Fruits and Vegetables,2018,Interior,65.716796875,3
Regular,Fruits and Vegetables,2018,Interior,172.04220581054688,3
Regular,Snack Foods,2018,Interior,143.71539306640625,3
Regular,Snack Foods,2018,Interior,181.16600036621094,3
Low Fat,Hard Drinks,2018,Interior,156.5946044921875,3
Low Fat,Dairy,2024,Interior,55.795600891113281,3
Low Fat,Soft Drinks,2021,Interior,186.39239501953125,3
Regular,Fruits and Vegetables,2023,Capital Federal,87.385597229003906,3
Regular,Snack Foods,2023,Capital Federal,155.29719543457031,3
Low Fat,Canned,2018,Capital Federal,266.58840942382813,3
Low Fat,Soft Drinks,2018,Capital Federal,261.29098510742188,3
Low Fat,Dairy,2016,Capital Federal,143.21539306640625,3
Low Fat,Soft Drinks,2016,Capital Federal,146.94439697265625,3
Low Fat,Soft Drinks,2016,Capital Federal,36.084800720214844,3
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,176.93440246582031,3
Low Fat,Household,2019,Provincia de Buenos Aires,114.31759643554688,3
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,153.79719543457031,3
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,143.87860107421875,3
Regular,Snack Foods,2020,Provincia de Buenos Aires,95.375198364257813,3
Low Fat,Dairy,2017,Provincia de Buenos Aires,198.17680358886719,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,186.52139282226563,3
Low Fat,Snack Foods,2021,Interior,174.43699645996094,3
Low Fat,Dairy,2021,Interior,143.4154052734375,3
Low Fat,Hard Drinks,2021,Interior,106.19380187988281,3
Regular,Frozen Foods,2021,Interior,147.710205078125,3
Low Fat,Household,2022,Interior,48.003398895263672,3
Regular,Meat,2022,Interior,184.76080322265625,3
Low Fat,Canned,2018,Interior,93.809402465820313,3
Low Fat,Snack Foods,2018,Interior,252.57240295410156,3
Low Fat,Household,2020,Provincia de Buenos Aires,42.711200714111328,3
Low Fat,Soft Drinks,2020,Provincia de Buenos Aires,62.616798400878906,3
Low Fat,Starchy Foods,2016,Capital Federal,180.76339721679688,3
Low Fat,Soft Drinks,2022,Interior,46.506000518798828,3
Regular,Canned,2018,Interior,195.84260559082031,3
Low Fat,Snack Foods,2022,Interior,115.28340148925781,3
Regular,Snack Foods,2021,Interior,57.356201171875,3
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,48.103401184082031,3
Low Fat,Fruits and Vegetables,2018,Capital Federal,85.619796752929688,3
Low Fat,Canned,2023,Capital Federal,50.600799560546875,3
Low Fat,Snack Foods,2023,Capital Federal,249.00920104980469,3
Regular,Breads,2023,Capital Federal,159.35780334472656,3
Regular,Fruits and Vegetables,2023,Capital Federal,78.264396667480469,3
Low Fat,Household,2018,Capital Federal,89.75140380859375,3
Low Fat,Health and Hygiene,2016,Capital Federal,189.72140502929688,3
Low Fat,Snack Foods,2016,Capital Federal,235.89320373535156,3
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,141.61540222167969,3
Low Fat,Frozen Foods,2020,Provincia de Buenos Aires,46.105998992919922,3
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,44.508598327636719,3
Regular,Baking Goods,2019,Provincia de Buenos Aires,239.2196044921875,3
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,122.0072021484375,3
Low Fat,Baking Goods,2017,Provincia de Buenos Aires,152.60240173339844,3
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,52.400798797607422,3
Regular,Canned,2017,Provincia de Buenos Aires,250.64079284667969,3
Regular,Dairy,2017,Provincia de Buenos Aires,144.210205078125,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,115.58080291748047,3
Regular,Breads,2024,Interior,130.23100280761719,3
Regular,Snack Foods,2024,Interior,114.75180053710938,3
Low Fat,Health and Hygiene,2021,Interior,93.11199951171875,3
Low Fat,Household,2021,Interior,115.05180358886719,3
Low Fat,Soft Drinks,2021,Interior,185.62399291992188,3
Regular,Dairy,2021,Interior,240.75379943847656,3
Regular,Frozen Foods,2021,Interior,83.22760009765625,3
Regular,Fruits and Vegetables,2021,Interior,207.06379699707031,3
Low Fat,Breads,2022,Interior,123.20459747314453,3
Low Fat,Fruits and Vegetables,2022,Interior,123.60459899902344,3
Low Fat,Soft Drinks,2022,Interior,263.19100952148438,3
Regular,Baking Goods,2022,Interior,167.25,3
Regular,Dairy,2022,Interior,261.59100341796875,3
Regular,Frozen Foods,2022,Interior,36.750598907470703,3
Regular,Breads,2022,Interior,128.93099975585938,3
Low Fat,Fruits and Vegetables,2018,Interior,230.80099487304688,3
Low Fat,Hard Drinks,2018,Interior,251.90400695800781,3
Low Fat,Health and Hygiene,2018,Interior,184.06080627441406,3
Low Fat,Household,2018,Interior,164.05520629882813,3
Regular,Breads,2018,Interior,258.8988037109375,3
Regular,Canned,2018,Interior,92.811996459960938,3
Regular,Fruits and Vegetables,2018,Interior,80.364402770996094,3
Regular,Snack Foods,2018,Interior,93.043601989746094,3
Low Fat,Health and Hygiene,2023,Capital Federal,118.34400177001953,3
Low Fat,Soft Drinks,2023,Capital Federal,187.75300598144531,3
Low Fat,Frozen Foods,2018,Capital Federal,39.916400909423828,3
Regular,Baking Goods,2016,Capital Federal,88.151397705078125,3
Low Fat,Household,2019,Provincia de Buenos Aires,191.25300598144531,3
Low Fat,Dairy,2020,Provincia de Buenos Aires,83.824996948242188,3
Low Fat,Household,2020,Provincia de Buenos Aires,231.20100402832031,3
Low Fat,Baking Goods,2017,Provincia de Buenos Aires,156.52879333496094,3
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,141.81280517578125,3
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,187.58720397949219,3
Low Fat,Canned,2021,Interior,248.3092041015625,3
Low Fat,Frozen Foods,2021,Interior,223.80619812011719,3
Low Fat,Health and Hygiene,2021,Interior,114.04920196533203,3
Low Fat,Health and Hygiene,2021,Interior,116.34919738769531,3
Low Fat,Household,2021,Interior,157.79719543457031,3
Low Fat,Soft Drinks,2021,Interior,145.01019287109375,3
Low Fat,Fruits and Vegetables,2022,Interior,96.0093994140625,3
Low Fat,Household,2022,Interior,43.079601287841797,3
Regular,Meat,2022,Interior,181.69500732421875,3
Regular,Snack Foods,2022,Interior,221.3114013671875,3
Low Fat,Frozen Foods,2018,Interior,87.222396850585938,3
Low Fat,Canned,2022,Interior,259.92779541015625,3
Regular,Canned,2016,Capital Federal,59.190399169921875,3
Low Fat,Hard Drinks,2023,Capital Federal,180.66600036621094,3
Regular,Fruits and Vegetables,2023,Capital Federal,100.10160064697266,3
Regular,Snack Foods,2023,Capital Federal,199.1083984375,3
Low Fat,Baking Goods,2016,Capital Federal,75.93280029296875,3
Regular,Frozen Foods,2016,Capital Federal,37.150600433349609,3
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,173.80799865722656,3
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,146.07600402832031,3
Regular,Baking Goods,2020,Provincia de Buenos Aires,92.211997985839844,3
Regular,Soft Drinks,2017,Provincia de Buenos Aires,42.911201477050781,3
Low Fat,Dairy,2021,Interior,195.94259643554688,3
Low Fat,Dairy,2021,Interior,228.56680297851563,3
Low Fat,Household,2022,Interior,182.59759521484375,3
Regular,Dairy,2019,Provincia de Buenos Aires,231.02999877929688,2
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,241.285400390625,2
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,221.74560546875,2
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,139.98379516601563,2
Low Fat,Snack Foods,2022,Interior,248.40919494628906,2
Regular,Snack Foods,2020,Provincia de Buenos Aires,65.748397827148438,2
Low Fat,Dairy,2023,Capital Federal,95.541000366210938,2
Low Fat,Frozen Foods,2023,Capital Federal,183.92919921875,2
Low Fat,Fruits and Vegetables,2023,Capital Federal,122.44139862060547,2
Low Fat,Snack Foods,2023,Capital Federal,253.63560485839844,2
Regular,Baking Goods,2023,Capital Federal,172.04220581054688,2
Regular,Frozen Foods,2023,Capital Federal,103.99900054931641,2
Regular,Frozen Foods,2023,Capital Federal,231.89840698242188,2
Low Fat,Snack Foods,2018,Capital Federal,154.53399658203125,2
Regular,Meat,2018,Capital Federal,199.34260559082031,2
Low Fat,Fruits and Vegetables,2016,Capital Federal,191.35299682617188,2
Low Fat,Health and Hygiene,2016,Capital Federal,158.46040344238281,2
Low Fat,Household,2016,Capital Federal,255.46980285644531,2
Low Fat,Others,2016,Capital Federal,56.258800506591797,2
Low Fat,Snack Foods,2016,Capital Federal,185.75819396972656,2
Low Fat,Snack Foods,2016,Capital Federal,251.97239685058594,2
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,158.660400390625,2
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,153.06559753417969,2
Low Fat,Frozen Foods,2020,Provincia de Buenos Aires,151.87080383300781,2
Low Fat,Hard Drinks,2020,Provincia de Buenos Aires,125.53880310058594,2
Low Fat,Household,2020,Provincia de Buenos Aires,145.77859497070313,2
Regular,Frozen Foods,2019,Provincia de Buenos Aires,118.94660186767578,2
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,42.079601287841797,2
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,100.83319854736328,2
Regular,Meat,2019,Provincia de Buenos Aires,94.975196838378906,2
Regular,Snack Foods,2019,Provincia de Buenos Aires,194.88200378417969,2
Regular,Canned,2020,Provincia de Buenos Aires,187.42399597167969,2
Regular,Canned,2020,Provincia de Buenos Aires,86.02239990234375,2
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,123.73880004882813,2
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,109.79119873046875,2
Low Fat,Frozen Foods,2017,Provincia de Buenos Aires,197.34519958496094,2
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,178.56599426269531,2
Regular,Canned,2017,Provincia de Buenos Aires,140.14959716796875,2
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,121.0072021484375,2
Low Fat,Fruits and Vegetables,2024,Interior,212.85859680175781,2
Low Fat,Health and Hygiene,2021,Interior,116.94920349121094,2
Low Fat,Fruits and Vegetables,2021,Interior,109.72280120849609,2
Low Fat,Snack Foods,2021,Interior,44.07440185546875,2
Low Fat,Snack Foods,2021,Interior,163.65260314941406,2
Regular,Dairy,2021,Interior,261.29098510742188,2
Low Fat,Canned,2018,Interior,52.732398986816406,2
Low Fat,Frozen Foods,2018,Interior,88.282997131347656,2
Low Fat,Snack Foods,2018,Interior,113.11759948730469,2
Low Fat,Household,2021,Interior,174.30540466308594,2
Low Fat,Dairy,2018,Capital Federal,98.441001892089844,2
Regular,Dairy,2018,Capital Federal,157.86300659179688,2
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,173.74220275878906,2
Low Fat,Seafood,2017,Provincia de Buenos Aires,50.798198699951172,2
Regular,Dairy,2024,Interior,46.737598419189453,2
Low Fat,Fruits and Vegetables,2021,Interior,176.10539245605469,2
